0#1#2#0#us-east-1#python2.7#128#coldstart89363602#6b9708f7-29ab-4c76-a99c-eaa361f5da8f#6b9708f7-29ab-4c76-a99c-eaa361f5da8f#sandbox-root-A2CXYm#sandbox-407fb3#169.254.75.149#54.211.69.157#169.254.76.1#2281.64;4557.50#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1593689316199.002#1593689374503.813#58304.81103515625#1593689370098.795#1593689490037.571#119938.77612304688
0#1#2#1#us-east-1#python2.7#128#coldstart89366315#5e42dd38-0f04-4ae0-990c-72ddcedea0cb#5e42dd38-0f04-4ae0-990c-72ddcedea0cb#sandbox-root-N5YNZl#sandbox-f6b1fb#169.254.245.253#34.204.191.48#169.254.76.1#1308.72;2611.72#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1593689315787.3508#1593689374630.992#58843.64111328125#1593689370006.402#1593689490156.453#120150.05078125
0#2#2#0#us-east-1#python2.7#128#coldstart89363602#6b9708f7-29ab-4c76-a99c-eaa361f5da8f#a4e88128-6f37-4180-9444-04158af70cb9#sandbox-root-A2CXYm#sandbox-407fb3#169.254.75.149#54.211.69.157#169.254.76.1#2402.58;4794.40#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1593689436584.258#1593689495435.2888#58851.03076171875#1593689490763.091#1593689610957.619#120194.52783203125
0#2#2#1#us-east-1#python2.7#128#coldstart89366315#f7c2b725-4806-4db7-b3ce-27b641e24637#fc2fe787-d07a-4649-a0de-72df47d21b07#sandbox-root-3DdumQ#sandbox-62c346#169.254.95.125#3.88.114.193#169.254.76.1#1482.02;2949.31#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1593689436718.966#1593689495526.374#58807.407958984375#1593689490748.542#1593689611047.425#120298.88305664062
0#1#2#0#us-east-1#python2.7#3008#coldstart89612640#34fb3606-900e-4a10-b1ab-a78f844fb864#34fb3606-900e-4a10-b1ab-a78f844fb864#sandbox-root-xoiinA#sandbox-6aeec1#169.254.93.93#3.235.57.36#169.254.76.1#2908.86;5757.52#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1593689564420.279#1593689622993.0552#58572.776123046875#1593689618048.805#1593689738508.891#120460.08618164062
0#1#2#1#us-east-1#python2.7#3008#coldstart89615000#b58b3500-9c38-42f1-a18b-a9800a247e17#b58b3500-9c38-42f1-a18b-a9800a247e17#sandbox-root-U37Lsr#sandbox-b16c54#169.254.14.109#54.159.119.123#169.254.76.1#808.95;1558.26#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1593689564425.188#1593689623092.778#58667.590087890625#1593689618087.023#1593689738608.5662#120521.54321289062
0#2#2#0#us-east-1#python2.7#3008#coldstart89612640#9fed11a3-7217-41e0-ae9d-bbf5175e33d2#37881c92-2229-4a4d-b2bc-c9a95c1a9c6d#sandbox-root-28cGDe#sandbox-b3d1f9#169.254.107.229#34.205.37.196#169.254.76.1#3675.13;7169.35#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1593689684546.491#1593689743908.683#59362.192138671875#1593689739075.0789#1593689859420.468#120345.38916015625
0#2#2#1#us-east-1#python2.7#3008#coldstart89615000#b58b3500-9c38-42f1-a18b-a9800a247e17#92729357-a9a6-4ae3-b810-73ed2172550e#sandbox-root-U37Lsr#sandbox-b16c54#169.254.14.109#54.159.119.123#169.254.76.1#929.78;1741.48#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1593689684925.122#1593689743927.422#59002.300048828125#1593689739086.701#1593689859446.842#120360.14111328125
1#1#2#0#us-east-1#python2.7#128#coldstart89861033#4c29c733-763f-4af3-97ea-da64b61dd7a5#4c29c733-763f-4af3-97ea-da64b61dd7a5#sandbox-root-S95Tko#sandbox-8a3a14#169.254.228.77#18.205.26.51#169.254.76.1#1000.82;1996.03#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1593689812262.759#1593689871661.735#59398.97607421875#1593689866745.3352#1593689987167.9832#120422.64794921875
1#1#2#1#us-east-1#python2.7#128#coldstart89863942#6570a5b0-307b-4562-9680-eebf992ff5db#6570a5b0-307b-4562-9680-eebf992ff5db#sandbox-root-QYjVVr#sandbox-cfffa3#169.254.217.189#3.231.25.130#169.254.76.1#1115.68;2225.30#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1593689812327.8042#1593689871729.2458#59401.441650390625#1593689866736.227#1593689987235.1228#120498.89575195312
1#2#2#0#us-east-1#python2.7#128#coldstart89861033#4c29c733-763f-4af3-97ea-da64b61dd7a5#e69e3684-1947-48f8-8efd-22a67c261fa7#sandbox-root-S95Tko#sandbox-8a3a14#169.254.228.77#18.205.26.51#169.254.76.1#1121.68;2233.13#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1593689933211.001#1593689992502.231#59291.22998046875#1593689987693.359#1593690108115.793#120422.43408203125
1#2#2#1#us-east-1#python2.7#128#coldstart89863942#a753624b-f117-4b43-9c10-4b733a54df84#51903cf9-05e1-4f54-a748-874a6448f7f7#sandbox-root-ImIzDu#sandbox-93e4be#169.254.126.165#54.92.161.52#169.254.76.1#1286.46;2558.02#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1593689932997.5332#1593689992596.7332#59599.199951171875#1593689987649.384#1593690108119.408#120470.02392578125
1#1#2#1#us-east-1#python2.7#3008#coldstart90112118#bec84d2b-e691-41b7-baa7-5a66e1e6369a#bec84d2b-e691-41b7-baa7-5a66e1e6369a#sandbox-root-fP6CQQ#sandbox-bb52e3#169.254.10.221#54.158.105.147#169.254.76.1#820.16;1581.20#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1593690061352.8171#1593690119602.67#58249.852783203125#1593690114714.74#1593690235192.645#120477.90502929688
1#1#2#0#us-east-1#python2.7#3008#coldstart90109555#f0b1c1f3-85c8-4772-987b-b9bde35e6ee1#f0b1c1f3-85c8-4772-987b-b9bde35e6ee1#sandbox-root-DkBs80#sandbox-ef8213#169.254.42.109#54.167.124.214#169.254.76.1#3449.00;6837.70#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1593690060930.192#1593690119695.46#58765.26806640625#1593690114725.069#1593690235200.324#120475.2548828125
1#2#2#1#us-east-1#python2.7#3008#coldstart90112118#bec84d2b-e691-41b7-baa7-5a66e1e6369a#2300a731-6b84-45ae-90e5-eeb4f368b004#sandbox-root-fP6CQQ#sandbox-bb52e3#169.254.10.221#54.158.105.147#169.254.76.1#940.97;1763.39#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1593690181013.699#1593690240425.579#59411.880126953125#1593690235503.722#1593690355918.724#120415.00219726562
1#2#2#0#us-east-1#python2.7#3008#coldstart90109555#8825755b-06dd-479c-8eba-4c388e1b56c8#fb522335-33de-4988-bfdf-730fa29514ba#sandbox-root-fJK47b#sandbox-142668#169.254.163.173#3.80.216.243#169.254.76.1#4162.80;8144.89#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1593690181060.241#1593690240529.6062#59469.365234375#1593690235553.845#1593690356021.962#120468.11694335938
