0#1#2#1#us-east-1#python2.7#128#coldstart12595109#7ea43437-5431-43f9-b566-2cbe7c65ca71#7ea43437-5431-43f9-b566-2cbe7c65ca71#sandbox-root-FMFouq#sandbox-service-b37894#169.254.177.69#3.237.182.98#169.254.76.1#1436.18;2867.60#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596512569735.512#1596512604760.4712#35024.959228515625#1596512599811.39#1596512823693.2312#223881.84130859375
0#1#2#0#us-east-1#python2.7#128#coldstart12590512#d8089d95-7d44-4c05-b5b2-70ebe95ba67a#d8089d95-7d44-4c05-b5b2-70ebe95ba67a#sandbox-root-sQcjJb#sandbox-service-a04c71#169.254.50.141#3.85.221.97#169.254.76.1#771.78;1539.00#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596512570189.72#1596512604827.2878#34637.56787109375#1596512599743.8728#1596512823769.252#224025.37915039062
0#2#2#0#us-east-1#python2.7#128#coldstart12590512#3363384b-d48b-475f-84bc-ef9d053e3029#7de8a483-e2dc-4b64-a8cd-38aaad129812#sandbox-root-JakIbF#sandbox-service-6b964b#169.254.177.189#3.236.90.204#169.254.76.1#1493.42;2965.07#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596512792700.512#1596512829253.0378#36552.52587890625#1596512824402.2852#1596513045178.589#220776.30395507812
0#2#2#1#us-east-1#python2.7#128#coldstart12595109#ef03a57a-eba0-40bf-bad2-54a2ae86ffb1#56e04092-27c5-43f0-90f9-545f9b315d70#sandbox-root-GQhzUv#sandbox-service-f6bf1b#169.254.123.13#54.162.150.99#169.254.76.1#1527.58;3042.81#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596512794695.424#1596512829372.514#34677.08984375#1596512824356.8699#1596513045294.437#220937.56713867188
0#1#2#0#us-east-1#python2.7#3008#coldstart13047112#3f273077-e2b7-4ea7-b2d8-919e9912fff9#3f273077-e2b7-4ea7-b2d8-919e9912fff9#sandbox-root-lpRONA#sandbox-service-ed3193#169.254.3.93#3.88.194.5#169.254.76.1#258.53;483.31#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596513025220.385#1596513058202.188#32981.802978515625#1596513053518.911#1596513274140.012#220621.10107421875
0#1#2#1#us-east-1#python2.7#3008#coldstart13049765#176c2002-60b6-43e3-9c6e-ff9057668aee#176c2002-60b6-43e3-9c6e-ff9057668aee#sandbox-root-BtFNZa#sandbox-service-14aab6#169.254.120.149#54.162.175.29#169.254.76.1#2844.12;5651.76#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596513024270.3928#1596513058318.384#34047.9912109375#1596513053584.434#1596513274204.578#220620.14379882812
0#2#2#1#us-east-1#python2.7#3008#coldstart13049765#deb36547-af57-4311-8df7-150aa90423e2#7c0c97d1-2642-4a36-a92c-dfd49b1a9dad#sandbox-root-sQqN1u#sandbox-service-d20f6f#169.254.126.173#3.86.177.48#169.254.76.1#2705.99;5155.70#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596513244806.388#1596513279429.832#34623.444091796875#1596513274624.145#1596513495112.213#220488.06787109375
0#2#2#0#us-east-1#python2.7#3008#coldstart13047112#3f273077-e2b7-4ea7-b2d8-919e9912fff9#66b1027d-beee-4dee-8689-b0b354b18dce#sandbox-root-lpRONA#sandbox-service-ed3193#169.254.3.93#3.88.194.5#169.254.76.1#479.84;889.55#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596513243209.6401#1596513279429.327#36219.686767578125#1596513274628.9128#1596513495368.318#220739.4052734375
0#1#2#1#us-east-1#python3.6#128#coldstart13499659#fc1d0713-97b7-4368-9072-a4e339967f66#fc1d0713-97b7-4368-9072-a4e339967f66#sandbox-root-iEb2Xt#sandbox-service-3c2879#169.254.109.37#b'3.210.203.177'#169.254.76.1#985.92;1967.72#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596513471314.7927#1596513507517.8032#36203.010498046875#1596513502492.582#1596513724899.1511#222406.56909179688
0#1#2#0#us-east-1#python3.6#128#coldstart13496938#d95bb74d-b7bb-40f8-8e2b-86509b753cd4#d95bb74d-b7bb-40f8-8e2b-86509b753cd4#sandbox-root-L3uqkW#sandbox-service-13b580#169.254.135.93#b'54.89.27.225'#169.254.76.1#1286.50;2568.33#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596513469553.6216#1596513507432.256#37878.634521484375#1596513502494.689#1596513724903.076#222408.38696289062
