@timestamp,@message
2020-07-28 19:08:47.003,"START RequestId: 98946d75-66c8-4116-9e12-54a48bf38b3c Version: $LATEST
"
2020-07-28 19:08:46.906,"END RequestId: dd510362-c77d-45a0-8b0f-0923c0e1f4bd
"
2020-07-28 19:08:46.906,"REPORT RequestId: dd510362-c77d-45a0-8b0f-0923c0e1f4bd	Duration: 65.97 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 58 MB	
"
2020-07-28 19:08:46.905,"52.70.183.79
"
2020-07-28 19:08:46.838,"START RequestId: dd510362-c77d-45a0-8b0f-0923c0e1f4bd Version: $LATEST
"
2020-07-28 18:58:45.981,"END RequestId: e77f8d11-8cf5-4d4d-82bb-be3d54b397e4
"
2020-07-28 18:58:45.981,"REPORT RequestId: e77f8d11-8cf5-4d4d-82bb-be3d54b397e4	Duration: 32.54 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 58 MB	
"
2020-07-28 18:58:45.963,"52.70.183.79
"
2020-07-28 18:58:45.946,"START RequestId: e77f8d11-8cf5-4d4d-82bb-be3d54b397e4 Version: $LATEST
"
2020-07-28 18:58:45.840,"END RequestId: 98fe661f-6fea-42dc-a95b-dc16d34c97b3
"
2020-07-28 18:58:45.840,"REPORT RequestId: 98fe661f-6fea-42dc-a95b-dc16d34c97b3	Duration: 46.64 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 58 MB	
"
2020-07-28 18:58:45.821,"52.70.183.79
"
2020-07-28 18:58:45.791,"START RequestId: 98fe661f-6fea-42dc-a95b-dc16d34c97b3 Version: $LATEST
"
2020-07-28 18:48:45.155,"END RequestId: dba7b58a-a152-4330-a214-a65e8cd425d0
"
2020-07-28 18:48:45.155,"REPORT RequestId: dba7b58a-a152-4330-a214-a65e8cd425d0	Duration: 34.42 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 58 MB	
"
2020-07-28 18:48:45.138,"52.70.183.79
"
2020-07-28 18:48:45.117,"START RequestId: dba7b58a-a152-4330-a214-a65e8cd425d0 Version: $LATEST
"
2020-07-28 18:48:44.975,"END RequestId: 92ca21f6-058a-4d48-9a44-e2d6c646f55e
"
2020-07-28 18:48:44.975,"REPORT RequestId: 92ca21f6-058a-4d48-9a44-e2d6c646f55e	Duration: 73.50 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 58 MB	
"
2020-07-28 18:48:44.970,"52.70.183.79
"
2020-07-28 18:48:44.899,"START RequestId: 92ca21f6-058a-4d48-9a44-e2d6c646f55e Version: $LATEST
"
2020-07-28 18:38:44.189,"END RequestId: 327f2e15-f72f-4d12-b7d4-7f1a5a6710ec
"
2020-07-28 18:38:44.189,"REPORT RequestId: 327f2e15-f72f-4d12-b7d4-7f1a5a6710ec	Duration: 41.95 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 58 MB	
"
2020-07-28 18:38:44.172,"52.70.183.79
"
2020-07-28 18:38:44.144,"START RequestId: 327f2e15-f72f-4d12-b7d4-7f1a5a6710ec Version: $LATEST
"
2020-07-28 18:38:44.009,"END RequestId: 18f9e6a5-fd5d-457e-9d4e-9f317ad2d552
"
2020-07-28 18:38:44.009,"REPORT RequestId: 18f9e6a5-fd5d-457e-9d4e-9f317ad2d552	Duration: 38.84 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 58 MB	
"
2020-07-28 18:38:43.992,"52.70.183.79
"
2020-07-28 18:38:43.968,"START RequestId: 18f9e6a5-fd5d-457e-9d4e-9f317ad2d552 Version: $LATEST
"
2020-07-28 18:28:43.544,"END RequestId: e65fe7d2-2676-4e88-a7f4-7e0d8940a6dc
"
2020-07-28 18:28:43.544,"REPORT RequestId: e65fe7d2-2676-4e88-a7f4-7e0d8940a6dc	Duration: 32.60 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 58 MB	
"
2020-07-28 18:28:43.527,"52.70.183.79
"
2020-07-28 18:28:43.510,"START RequestId: e65fe7d2-2676-4e88-a7f4-7e0d8940a6dc Version: $LATEST
"
2020-07-28 18:28:43.404,"END RequestId: e3fde3b3-6d06-40ff-8d68-fdad83b2daa1
"
2020-07-28 18:28:43.404,"REPORT RequestId: e3fde3b3-6d06-40ff-8d68-fdad83b2daa1	Duration: 52.76 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 58 MB	
"
2020-07-28 18:28:43.384,"52.70.183.79
"
2020-07-28 18:28:43.349,"START RequestId: e3fde3b3-6d06-40ff-8d68-fdad83b2daa1 Version: $LATEST
"
2020-07-28 18:18:43.038,"END RequestId: 3a1a0405-f302-488a-8957-e964a9174f7a
"
2020-07-28 18:18:43.038,"REPORT RequestId: 3a1a0405-f302-488a-8957-e964a9174f7a	Duration: 74.79 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 58 MB	
"
2020-07-28 18:18:43.019,"52.70.183.79
"
2020-07-28 18:18:42.961,"START RequestId: 3a1a0405-f302-488a-8957-e964a9174f7a Version: $LATEST
"
2020-07-28 18:18:42.959,"END RequestId: ec056e91-6d08-45a6-ac0c-6e4f0aa093db
"
2020-07-28 18:18:42.959,"REPORT RequestId: ec056e91-6d08-45a6-ac0c-6e4f0aa093db	Duration: 35.37 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 58 MB	
"
2020-07-28 18:18:42.958,"52.70.183.79
"
2020-07-28 18:18:42.922,"START RequestId: ec056e91-6d08-45a6-ac0c-6e4f0aa093db Version: $LATEST
"
2020-07-28 18:08:42.393,"END RequestId: f36a1aa7-5721-4f50-8928-c8a203979a45
"
