2#1#5#2#us-east-1#python3.7#576#scale76079573#51bf79c3-9a6e-478f-a69f-3c03e3e21986#51bf79c3-9a6e-478f-a69f-3c03e3e21986#sandbox-root-GpfSYo#sandbox-service-12cd3e#169.254.141.141#b'100.26.140.185'#169.254.76.1#2299.74;4591.89#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1594476075806.7258#1594476093685.425#17878.69921875#1594476094508.887#1594476234747.4639#140238.57690429688
3#1#1#0#us-east-1#python3.7#2432#scale76240842#99009b5e-a618-411a-a27c-9de41a6d9e29#99009b5e-a618-411a-a27c-9de41a6d9e29#sandbox-root-poupXe#sandbox-service-9cd0cb#169.254.95.77#b'107.23.34.121'#169.254.76.1#4289.28;8557.66#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1594476225409.028#1594476244130.9556#18721.927490234375#1594476243972.024#1594476385132.004#141159.97998046875
3#1#5#0#us-east-1#python3.7#2880#scale76386066#ecb7fa39-7957-4960-98f9-9775450d9dfe#ecb7fa39-7957-4960-98f9-9775450d9dfe#sandbox-root-847en8#sandbox-service-234c30#169.254.51.45#b'35.173.234.169'#169.254.76.1#3230.90;6443.16#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1594476383633.7554#1594476400630.2915#16996.5361328125#1594476401379.919#1594476541491.771#140111.85205078125
3#1#5#2#us-east-1#python3.7#2496#scale76391993#70f73bc7-14aa-41b0-928d-be7a628c4001#70f73bc7-14aa-41b0-928d-be7a628c4001#sandbox-root-vaWbaX#sandbox-service-4531be#169.254.130.5#b'52.204.45.34'#169.254.76.1#4891.11;9763.30#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1594476384065.086#1594476400654.639#16589.552978515625#1594476401244.059#1594476541544.252#140300.19287109375
3#1#5#1#us-east-1#python3.7#2048#scale76389228#361bc16d-7dc8-47c3-a7dd-1a869995018a#361bc16d-7dc8-47c3-a7dd-1a869995018a#sandbox-root-n4bkYO#sandbox-service-5291ec#169.254.219.221#b'52.70.181.105'#169.254.76.1#4481.26;8943.90#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1594476383706.9683#1594476400716.4475#17009.479248046875#1594476401364.466#1594476541610.386#140245.919921875
3#1#5#4#us-east-1#python3.7#512#scale76397521#2620e2f0-2ab3-4cf1-80cf-c02d777422c3#2620e2f0-2ab3-4cf1-80cf-c02d777422c3#sandbox-root-XJjwLR#sandbox-service-873232#169.254.67.197#b'3.237.42.71'#169.254.76.1#2154.24;4302.29#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1594476384966.6726#1594476400817.57#15850.8974609375#1594476401328.592#1594476542003.9128#140675.32080078125
3#1#5#3#us-east-1#python3.7#256#scale76394706#e7b4806a-a0d9-490c-a604-86bb51863f81#e7b4806a-a0d9-490c-a604-86bb51863f81#sandbox-root-ZlPYiy#sandbox-service-5ab882#169.254.39.101#b'3.236.171.73'#169.254.76.1#2751.46;5498.55#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1594476384066.1274#1594476400583.0261#16516.898681640625#1594476401226.1208#1594476542053.4302#140827.30932617188
4#1#1#0#us-east-1#python3.7#576#scale76545967#2326f76b-b3a4-4430-bb69-d2ddb53c7d20#2326f76b-b3a4-4430-bb69-d2ddb53c7d20#sandbox-root-a0Nj7q#sandbox-service-f29092#169.254.120.181#b'3.234.249.66'#169.254.76.1#3178.60;6349.26#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1594476532190.731#1594476549586.5508#17395.81982421875#1594476549666.231#1594476690683.379#141017.14794921875
4#1#5#0#us-east-1#python3.7#1664#scale76691606#5c6339a9-018a-4dc8-9107-f3048e99c8a0#5c6339a9-018a-4dc8-9107-f3048e99c8a0#sandbox-root-ONj8gl#sandbox-service-de414e#169.254.101.21#b'3.236.229.81'#169.254.76.1#4538.01;9058.49#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1594476689995.9167#1594476706759.2336#16763.31689453125#1594476707892.872#1594476847795.247#139902.375
4#1#5#4#us-east-1#python3.7#1664#scale76703793#14e5693f-61dd-478e-918a-e5fb520bcf07#14e5693f-61dd-478e-918a-e5fb520bcf07#sandbox-root-QAvKnq#sandbox-service-d14802#169.254.88.69#b'3.80.9.74'#169.254.76.1#4253.96;8490.39#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1594476690862.4429#1594476706861.2322#15998.789306640625#1594476707511.98#1594476847798.884#140286.90405273438
4#1#5#2#us-east-1#python3.7#1856#scale76697647#55aa55bd-7721-4c6c-93b7-4074b80076fd#55aa55bd-7721-4c6c-93b7-4074b80076fd#sandbox-root-jHaR5o#sandbox-service-8f3c91#169.254.0.197#b'18.206.204.222'#169.254.76.1#185.77;354.39#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1594476690853.2388#1594476706859.6277#16006.388916015625#1594476707873.97#1594476847803.356#139929.38598632812
