0#2#2#0#us-east-1#python3.6#128#coldstart56532761#b9ab7a70-82f4-4746-adc9-b76633424b1a#e162b9df-d30e-4fa4-869c-b98aa76d6059#sandbox-root-gv7WDt#sandbox-bbd528#169.254.12.45#b'52.91.181.57'#169.254.76.1#605.40;1201.71#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594456667243.2861#1594456690453.8071#23210.52099609375#1594456685694.287#1594456831883.09#146188.80297851562
0#2#2#1#us-east-1#python3.6#128#coldstart56535486#c47e5160-58c7-460c-bcdb-87699a70fcf5#ef6184ba-9b82-445e-b532-ae12a4e2128e#sandbox-root-fHvRZn#sandbox-bd9454#169.254.107.125#b'100.24.27.41'#169.254.76.1#2068.42;4132.11#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594456667183.2256#1594456690730.9697#23547.744140625#1594456685747.0242#1594456832156.518#146409.49389648438
0#1#2#1#us-east-1#python3.6#3008#coldstart56836741#64985f3f-faf3-4896-942c-20afc68c77e9#64985f3f-faf3-4896-942c-20afc68c77e9#sandbox-root-tshce3#sandbox-904cd3#169.254.17.113#b'18.234.59.210'#169.254.76.1#1353.07;2681.12#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594456820933.0205#1594456844853.5593#23920.538818359375#1594456839934.156#1594456986274.548#146340.39208984375
0#1#2#0#us-east-1#python3.6#3008#coldstart56833926#3f422eab-8df4-416f-bf83-598411946b88#3f422eab-8df4-416f-bf83-598411946b88#sandbox-root-UY2gwg#sandbox-5ea8c7#169.254.230.37#b'18.207.238.122'#169.254.76.1#3775.91;7527.63#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594456821963.551#1594456844856.763#22893.2119140625#1594456840001.783#1594456986276.737#146274.9541015625
0#2#2#0#us-east-1#python3.6#3008#coldstart56833926#c782bce0-93ea-41fe-9a65-355a749b8d7a#62098959-dd84-4a0c-aeae-32dc94ead7bf#sandbox-root-apqw4I#sandbox-f391d1#169.254.94.77#b'100.25.149.29'#169.254.76.1#3205.20;6300.94#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594456968796.7612#1594456991570.629#22773.86767578125#1594456986716.895#1594457132986.8381#146269.94311523438
0#2#2#1#us-east-1#python3.6#3008#coldstart56836741#dd2b6fb4-714e-4a29-9d1d-70c0b88f33c3#59f1e9bd-e58e-4e40-b175-4204c0d26dbb#sandbox-root-CReGEv#sandbox-a756b8#169.254.60.133#b'3.231.168.80'#169.254.76.1#5474.36;10778.65#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594456969029.1902#1594456991607.5708#22578.380615234375#1594456986695.15#1594457133024.338#146329.18798828125
0#1#2#0#us-east-1#python3.7#128#coldstart57134822#908c64d4-0daa-4e6d-a0b1-9ad0cfb9c05d#908c64d4-0daa-4e6d-a0b1-9ad0cfb9c05d#sandbox-root-ykUqPl#sandbox-service-169412#169.254.138.101#b'3.237.8.31'#169.254.76.1#2529.54;5055.91#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594457123676.5562#1594457146558.555#22881.998779296875#1594457141550.019#1594457288002.883#146452.86401367188
0#1#2#1#us-east-1#python3.7#128#coldstart57138322#22a773f4-cfe3-4947-bad1-97e420b41c7c#22a773f4-cfe3-4947-bad1-97e420b41c7c#sandbox-root-H8nXdt#sandbox-service-53ef8f#169.254.138.221#b'35.168.112.223'#169.254.76.1#1951.50;3899.29#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594457122149.7986#1594457146563.046#24413.247314453125#1594457141591.958#1594457288005.077#146413.11889648438
0#2#2#0#us-east-1#python3.7#128#coldstart57134822#48f6b3f0-f6c5-457a-a5e6-7dce5c537571#c87f8b4c-d3ab-44e7-9338-9fcc5f603c1f#sandbox-root-DlBWPq#sandbox-service-b6e67c#169.254.52.181#b'34.201.9.117'#169.254.76.1#1962.38;3910.31#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594457269138.484#1594457293357.611#24219.127197265625#1594457288413.019#1594457434842.112#146429.09301757812
0#2#2#1#us-east-1#python3.7#128#coldstart57138322#e1ba8288-1c15-444c-adb4-95c0414f5d34#8bbaad84-11c4-4bce-8e40-2ec48b99cd22#sandbox-root-wQhaxR#sandbox-service-f022fe#169.254.71.85#b'3.94.184.55'#169.254.76.1#2226.86;4438.98#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594457268907.9758#1594457293459.2715#24551.295654296875#1594457288418.8818#1594457434864.0088#146445.126953125
